"*Channel Name","Product Name on Channel","Selling Price","*Channel Product id","*Channel SKU Code","Master SKU Code"
"AMAZON_IN1","Nillkin Cell Phone Case for Motorola Moto G5 - Golden","999.00","B0727RPKF6","G5-40813","G5-40813"
"AMAZON_IN1","Nillkin Cell Phone Case for Motorola Moto G5 - Golden","1199.00","B0727RPKF6","G5-40813-9","G5-40813-9"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 (5.0"" Inch) Sparkle Leather Flip Folio Book Type PC Gold Color","399.00","B0713TJMRP","G5-40813D","G5-40813D"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus Super Frosted Hard Back Cover Hard PC Black Color","599.00","B06ZZLC42M","G5P-40646","G5P-40646"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus Super Frosted Hard Back Cover Hard PC Black Color","899.00","B06ZZLC42M","G5P-40646-9","G5P-40646-9"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus Super Frosted Hard Back Cover Hard PC Black Color","499.00","B071KX62QR","G5P-40646D","G5P-40646D"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus Sparkle Leather Flip Folio Book Type PC Grey Color","1099.00","B0716F2K1S","G5P-40745","G5P-40745"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus Sparkle Leather Flip Folio Book Type PC Grey Color","1099.00","B0716F2K1S","G5P-40745-9","G5P-40745-9"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus (5.2"" Inch) Sparkle Leather Flip Folio Book Type PC Black Color","1099.00","B0722L6GM3","G5P-40745D","G5P-40745D"
"AMAZON_IN1","Nillkin Case for Motorola Moto G5 Plus Sparkle Leather Flip Folio Book Type PC Gold Color","1199.00","B0716F2FZ7","G5P-40776","G5P-40776"
"AMAZON_IN1","Nillkin Tempered Glass for Motorola Moto G5 Plus Amazing H Protect Explosion Proof Screen","1099.00","B06ZXWYSH6","G5P-40929","G5P-40929"
"AMAZON_IN1","Nillkin Screen Protector for Motorola Moto G5 Plus - Matte Transparent","799.00","B071D4K6RH","G5P-40967","G5P-40967"
"AMAZON_IN1","Nillkin Screen Protector for Motorola Moto G5 Plus - Matte Transparent","799.00","B071D4K6RH","G5P-40967-9","G5P-40967-9"
"AMAZON_IN1","Nillkin Screen Guard for Motorola Moto G5 Plus (5.2"" Inch) Whole Set Version Matte Anti Glare Front + Back Camera Film","799.00","B071HBD8FZ","G5P-40967D","G5P-40967D"
"AMAZON_IN1","Nillkin Screen Guard for Motorola Moto G5 Plus (5.2"" Inch) Whole Set Version Matte Anti Glare Front + Back Camera Film","799.00","B071HBD8FZ","G5P-40967D-9","G5P-40967D-9"
"AMAZON_IN1","Nillkin Screen Guard for Motorola Moto G5 Plus Super Clear Scratch Proof Protect Simple Set Version","399.00","B0722L5X9V","G5P-45275","G5P-45275"
"AMAZON_IN1","Nillkin Screen Guard for Motorola Moto G5 Plus (5.2"" Inch) Super Clear Scratch Proof Protect Simple Set Version","349.00","B071RNWHD5","G5P-45275D","G5P-45275D"
"AMAZON_IN1","Nillkin Case for LG G6 DUAL Super Frosted Hard Back Cover Hard PC Black Color","999.00","B0716FBMMQ","G6-36908-2","G6-36908-2"
"AMAZON_IN1","Nillkin Case for LG G6 DUAL Super Frosted Hard Back Cover Hard PC Black Color","999.00","B0727S2LJ2","G6-36908-2D","G6-36908-2D"
"AMAZON_IN1","Nillkin Frosted Shield Hard Plastic Back Cover Case for LG G6 (5.7 inch)- Black","899.00","B071RVLV96","G6-36908-9","G6-36908-9"
"AMAZON_IN1","Nillkin Case for LG G6 G 6 Super Frosted Hard Back Cover Hard PC Black Color","999.00","B0722L6K73","G6-36908D","G6-36908D"
"AMAZON_IN1","Nillkin Frosted Shield Hard Plastic Back Cover Case for LG G6 (5.7 inch)- Black","999.00","B071RVLV96","G6-36908D-9","G6-36908D-9"
"AMAZON_IN1","Nillkin Case for LG G6 Dual Super Frosted Hard Back Cover Hard PC White Color","999.00","B072LS6GQB","G6-36915-2","G6-36915-2"
"AMAZON_IN1","Nillkin Case for LG G6 Dual Super Frosted Hard Back Cover Hard PC White Color","999.00","B071LKNFNR","G6-36915-2D","G6-36915-2D"
"AMAZON_IN1","Nillkin Case for LG G6 G 6 Super Frosted Hard Back Cover Hard PC White Color","999.00","B071HYXSW1","G6-36915D","G6-36915D"
"AMAZON_IN1","Nillkin Case for LG G6 G 6 Sparkle Leather Flip Folio PC Window Operate & Smart Sleep Function Black Color","1299.00","B071RLB65J","G6-36953","G6-36953"
"AMAZON_IN1","Nillkin Case for LG G6 Dual Sparkle Leather Flip Folio PC Window Operate & Smart Sleep Function Black Color","1299.00","B072FLRCHY","G6-36953-2","G6-36953-2"
"AMAZON_IN1","Nillkin Case for LG G6 Dual Sparkle Leather Flip Folio PC Window Operate & Smart Sleep Function Black Color","1299.00","B071HYXQ47","G6-36953-2D","G6-36953-2D"
"AMAZON_IN1","Nillkin Case for LG G6 G 6 Sparkle Leather Flip Folio PC Window Operate & Smart Sleep Function Black Color","1299.00","B071RLB65J","G6-36953D-9","G6-36953D-9"
"AMAZON_IN1","Nillkin Tempered Glass for LG G6 G 6 Super T+ Pro 0.15mm Thinnest Explosion Proof Screen protect","1499.00","B07CHXPFCW","G6-39220","G6-39220"
"AMAZON_IN1","Nillkin Tempered Glass for LG G6 DUAL Super T+ Pro 0.15mm Thinnest Explosion Proof Screen protect","1499.00","B071FD6GF4","G6-39220-2","G6-39220-2"
"AMAZON_IN1","Nillkin Tempered Glass for LG G6 DUAL Super T+ Pro 0.15mm Thinnest Explosion Proof Screen protect","1499.00","B071FD6GF4","G6-39220-2D","G6-39220-2D"
"AMAZON_IN1","Nillkin Tempered Glass for LG G6 G 6 Super T+ Pro 0.15mm Thinnest Explosion Proof Screen protect","1499.00","B072PQ2LRW","G6-39220D","G6-39220D"
"AMAZON_IN1","Nillkin Screen Guard for LG G6 DUAL Super Clear Scratch Proof Protect Simple Set Version","449.00","B071NJ1DL5","G6-45312-2","G6-45312-2"
"AMAZON_IN1","Nillkin Screen Guard for LG G6 Dual Super Clear Scratch Proof Protect Simple Set Version","449.00","B071V8CM6V","G6-45312-2D","G6-45312-2D"
"AMAZON_IN1","Nillkin Screen Guard for LG G6 G 6 Super Clear Scratch Proof Protect Simple Set Version","399.00","B071V8KCJW","G6-45312-9","G6-45312-9"
"AMAZON_IN1","Nillkin Screen Guard for LG G6 G 6 Super Clear Scratch Proof Protect Simple Set Version","449.00","B0722L5ST5","G6-45312D","G6-45312D"
"AMAZON_IN1","Nillkin Super Frosted Hard Back Cover for Motorola Moto G6(Black)","999.00","B079ZZ6ZDY","G6-53653","G6-53653"
"AMAZON_IN1","Nillkin Polycarbonate G6 Super Frosted Hard Back Cover(Black,G6-53653D)","999.00","B07CPLJF7W","G6-53653D","G6-53653D"
"AMAZON_IN1","Nillkin Case for Motorola Moto G6 Super Frosted Hard Back Cover Hard PC Gold Color","999.00","B07B11R1S9","G6-53684","G6-53684"
"AMAZON_IN1","Nillkin Case for Motorola Moto G6 Super Frosted Hard Back Cover Hard PC Gold Color","999.00","B07CQQRVTW","G6-53684D","G6-53684D"
"AMAZON_IN1","Nillkin Frosted Ultra Thin Shield Hard Luxury Plastic Grip Back Cover Case for LG G7 ThinQ/Plus 6. 1-inch (Black)","1199.00","B07DYP1MR3","G7P-58450-9","G7P-58450-9"
"AMAZON_IN1","Nillkin Case for LG G7 G 7 + Plus ThinQ Super Frosted Hard Back Cover Hard PC Black Color","1199.00","B07HN3JWH7","G7P-58450D","G7P-58450D"
"AMAZON_IN1","Nillkin Case for LG G7 G 7 + Plus ThinQ Super Frosted Hard Back Cover Hard PC Red Color","1199.00","B07GB86SN7","G7P-58474-9","G7P-58474-9"
"AMAZON_IN1","Nillkin Case for LG G7 G 7 + Plus ThinQ Super Frosted Hard Back Cover Hard PC Red Color","1199.00","B07HNCW33H","G7P-58474D","G7P-58474D"
"AMAZON_IN1","Nillkin Frosted Ultra Thin Shield Hard Luxury Plastic Grip Back Cover Case for LG G7 ThinQ/LG G7 Plus (6.1 inch)- Gold","1099.00","B07H5WCHJZ","G7P-58481-9","G7P-58481-9"
"AMAZON_IN1","Nillkin Case for LG G7 G 7 + Plus ThinQ Super Frosted Hard Back Cover Hard PC Gold Color","1099.00","B07HN6NKTR","G7P-58481D","G7P-58481D"
"AMAZON_IN1","Nillkin Tempered Glass for LG G7/Plus","1199.00","B07HMTTL62","G7P-58603-9","G7P-58603-9"
"AMAZON_IN1","Nillkin Tempered Glass for LG G7 G 7 + Plus ThinQ Amazing H Explosion Proof Screen Protect + Camera Film","1299.00","B07HMM368Y","G7P-58603D","G7P-58603D"
"AMAZON_IN1","Nillkin Tempered Glass for LG G7 G 7 + Plus ThinQ CP+ Max 0.2mm Thin Glass Edge Shaterproof Full Screen Coverage Explosion Proof Screen Protect Black Color","2499.00","B07HMM4THV","G7P-58627-9","G7P-58627-9"
"AMAZON_IN1","Nillkin Tempered Glass for LG G7 G 7 + Plus ThinQ CP+ Max 0.2mm Thin Glass Edge Shaterproof Full Screen Coverage Explosion Proof Screen Protect Black Color","2499.00","B07HMN29RR","G7P-58627D","G7P-58627D"
"AMAZON_IN1","Original Nillkin Nature Ultra Thin Soft Silicone TPU Back Cover Case for LG G7 ThinQ/LG G7 Plus (6.1 inch)- Transparent Grey","1099.00","B07H4M8CDB","G7P-59617","G7P-59617"
"AMAZON_IN1","Nillkin Nature Ultra Thin Soft Silicone TPU Back Cover Case for LG G7 ThinQ/Plus, 6.1 inch (Transparent White)","999.00","B07F1VC6VQ","G7P-59624","G7P-59624"
"AMAZON_IN1","Nillkin Nature Ultra Thin Soft Silicone TPU Back Cover for LG G7 ThinQ/Plus (Transparent White, 6.1 inch)","999.00","B07F1VC6VQ","G7P-59624-9","G7P-59624-9"
"AMAZON_IN1","Nillkin Case for LG G7 G 7 + Plus ThinQ Nature Series Back Soft Flexible TPU White Color","999.00","B07HN12S9C","G7P-59624D","G7P-59624D"
"AMAZON_IN1","Nillkin Samsung Galaxy Alpha G850F H Anti-Explosion Glass Screen Protector - Retail Packaging - Carrying Case - Retail Packaging - Transparent","499.00","B00O4ZQ286","G850F-01922","G850F-01922"
"AMAZON_IN1","Nillkin Tempered Glass Samsung Galaxy Alpha","599.00","B01HB11ZJU","G850F-01922F","G850F-01922F"
"AMAZON_IN1","Nillkin Super Frosted Shield Case for Galaxy Alpha (G850F) - Black , Free Screen guard","299.00","B00ONUSE6K","G850F-02257","G850F-02257"
"AMAZON_IN1","Nillkin Super Frosted Shield Case for Galaxy Alpha (G850F) - Black , Free Screen guard","449.00","B00ONUSE6K","G850F-02257-9","G850F-02257-9"
"AMAZON_IN1","Nillkin Super Frosted Case for Samsung Galaxy Alpha - Black Color","449.00","B01HB11XYW","G850F-02257F","G850F-02257F"
"AMAZON_IN1","IOGEAR Bluetooth 4.0 USB Micro Adapter (GBU521)","1699.00","B007GFX0PY","GBU521","GBU521"
"AMAZON_IN1","Nite Ize CordCollar, Cord Identification and Protection, 8-Pack, Assorted Colors","599.00","B078T28MFW","GCC-A1-8R7","GCC-A1-8R7"
"AMAZON_IN1","LifeProof NUUD iPad Mini 1 Waterproof Case - Retail Packaging - BLACK","5999.00","B00GFGF4MW","GF4MW","GF4MW"
"AMAZON_IN1","Lifeproof Case of Apple iPad Mini Nuud Water Dirt Snow Drop Resist Black","5799.00","B06XR8LK5L","GF4MW-2","GF4MW-2"
"AMAZON_IN1","Slim Bluetooth KeyboardWith Stand","5675.00","B017BCV2L0","GKB632B","GKB632B"
"AMAZON_IN1","Galaxy Note 7 Case, VRS Design [Genuine Leather Diary][Brown] - [Premium Leather Wallet][Slim Fit] For Samsung Note 7","2999.00","B01IBZTB1O","GL-GN7-BR","GL-GN7-BR"
"AMAZON_IN1","Galaxy Note 7 Case, VRS Design [Genuine Leather Diary][Navy] - [Premium Leather Wallet][Slim Fit] For Samsung Note 7","2999.00","B01IBZTD8U","GL-GN7-NB","GL-GN7-NB"
"AMAZON_IN1","Klipsch S4i-IIWH","6599.00","B008VGN75U","GN75U","GN75U"
"AMAZON_IN1","Nillkin Tempered Glass for Google Pixel Amazing H+ Pro Explosion Proof Screen protect","1199.00","B01N8TDEHM","GP-32115","GP-32115"
"AMAZON_IN1","Nillkin Tempered Glass for Google Pixel Amazing H+ Pro Explosion Proof Screen protect","1099.00","B01N0MP7RB","GP-32115F","GP-32115F"
"AMAZON_IN1","Nillkin Case for Google Pixel Super Frosted Hard Back Cover Hard PC Black","694.00","B01MRSS71W","GP-32481","GP-32481"
"AMAZON_IN1","Nillkin Case for Google Pixel Super Frosted Hard Back Cover Hard PC Black","599.00","B01MSUZ72T","GP-32481F","GP-32481F"
"AMAZON_IN1","Nillkin Case for Google Pixel Nature Series Back Soft Flexible TPU White","899.00","B01N1IHEK9","GP-32757-9","GP-32757-9"
"AMAZON_IN1","Nillkin Case for Google Pixel Nature Series Back Soft Flexible TPU White","699.00","B01N1IHEK9","GP-32757F","GP-32757F"
"AMAZON_IN1","Nillkin Case for Google Pixel Sparkle Leather Flip Folio PC Black Color","1199.00","B06XHF7HBN","GP-32771-9","GP-32771-9"
"AMAZON_IN1","Nillkin Case for Google Pixel Sparkle Leather Flip Folio PC Black Color","880.00","B06XHF7HBN","GP-32771D","GP-32771D"
"AMAZON_IN1","Nillkin Case for Google Pixel Qin Genuine Classic Leather Flip Folio with Smart Sleep Function Black Color","899.00","B07CHWD9R7","GP-32948","GP-32948"
"AMAZON_IN1","Nillkin Case for Google Pixel Qin Genuine Classic Leather Flip Folio with Smart Sleep Function Black Color","899.00","B01N0XRLDZ","GP-32948D","GP-32948D"
"AMAZON_IN1","Nillkin Cell Phone Case for Google Pixel - Brown","849.00","B01MYZ7W0X","GP-32979","GP-32979"
"AMAZON_IN1","Nillkin Cell Phone Case for Google Pixel - Brown","799.00","B01MYZ7W0X","GP-32979-9","GP-32979-9"
"AMAZON_IN1","Nillkin Super Frosted Hard Back PC Cover For Case for Google Pixel 2 (Black)","999.00","B079L3KNYJ","GP2-53332","GP2-53332"
"AMAZON_IN1","Nillkin Super Frosted Hard Back PC Cover For Case for Google Pixel 2 (Black)","999.00","B079L3KNYJ","GP2-53332D","GP2-53332D"
"AMAZON_IN1","Nillkin Super Frosted Hard Back PC Cover For Case for Google Pixel 2 (Black)","999.00","B079L3KNYJ","GP2-53332D-9","GP2-53332D-9"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 Super Frosted Hard Back Cover Hard PC White Color","999.00","B07CPVQJ7H","GP2-53349","GP2-53349"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 Super Frosted Hard Back Cover Hard PC White Color","999.00","B07CPNZ639","GP2-53349D","GP2-53349D"
"AMAZON_IN1","Nillkin Screen Guard for Google Pixel 2 XL Super Clear Scratch Proof Protect Simple Set Version","499.00","B07933JYY1","GP2XL-09704","GP2XL-09704"
"AMAZON_IN1","Nillkin Screen Guard for Google Pixel 2 XL Super Clear Scratch Proof Protect Simple Set Version","499.00","B07934K6TQ","GP2XL-09704-9","GP2XL-09704-9"
"AMAZON_IN1","Nillkin Screen Guard for Google Pixel 2 XL Super Clear Scratch Proof Protect Simple Set Version","499.00","B07934K6TQ","GP2XL-09704D","GP2XL-09704D"
"AMAZON_IN1","Nillkin Screen Guard for Google Pixel 2 XL Super Clear Scratch Proof Protect Simple Set Version","499.00","B07934K6TQ","GP2XL-09704D-9","GP2XL-09704D-9"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 XL Super Frosted Hard Back Cover Hard PC Black Color","999.00","B079333W7J","GP2XL-52076","GP2XL-52076"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 XL Super Frosted Hard Back Cover Hard PC Black Color","999.00","B079333W7J","GP2XL-52076-9","GP2XL-52076-9"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 XL Super Frosted Hard Back Cover Hard PC Black Color","999.00","B079333W7J","GP2XL-52076D","GP2XL-52076D"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 XL Super Frosted Hard Back Cover Hard PC Black Color","899.00","B079333W7J","GP2XL-52076D-9","GP2XL-52076D-9"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 XL Super Frosted Hard Back Cover Hard PC White Color","899.00","B0792YR396","GP2XL-52083","GP2XL-52083"
"AMAZON_IN1","Nillkin Case for Google Pixel 2 XL Super Frosted Hard Back Cover Hard PC White Color","899.00","B07933PB7P","GP2XL-52083D","GP2XL-52083D"
"AMAZON_IN1","Nillkin Screen Guard for Google Pixel Super Clear Scratch Proof Protect Simple Set","249.00","B01N6COP6Q","GPL-27537","GPL-27537"
"AMAZON_IN1","Nillkin Screen Guard for Google Pixel Super Clear Scratch Proof Protect Simple Set","299.00","B01NBG4317","GPL-27537F","GPL-27537F"
"AMAZON_IN1","Nillkin Tempered Glass for Google Pixel XL Amazing H+ Pro Explosion Proof Screen protect","1199.00","B01N06XZ2O","GPL-32139","GPL-32139"
"AMAZON_IN1","Nillkin Tempered Glass for Google Pixel XL Amazing H+ Pro Explosion Proof Screen protect","1099.00","B01N6COZ5P","GPL-32139F","GPL-32139F"
"AMAZON_IN1","Nillkin Case for Google Pixel XL Super Frosted Hard Back Cover Hard PC Black","899.00","B01NBG5YOO","GPL-32535","GPL-32535"
"AMAZON_IN1","Nillkin Case for Google Pixel XL Super Frosted Hard Back Cover Hard PC Black","849.00","B01NBFVMI2","GPL-32535F","GPL-32535F"
"AMAZON_IN1","Nillkin Case for Google Pixel XL Nature Series Back Soft Flexible TPU White","849.00","B01N1JWWVU","GPL-33549","GPL-33549"
"AMAZON_IN1","Nillkin Case for Google Pixel XL Nature Series Back Soft Flexible TPU White","799.00","B01N1JWWVU","GPL-33549F","GPL-33549F"
"AMAZON_IN1","Klipsch Image S4 - II White In-Ear Headphones","5999.00","B008VGQ4VO","GQ4VO","GQ4VO"
"AMAZON_IN1","Nite Ize Original Gear Tie, Reusable Rubber Twist Tie, Made in the USA, 12-Inch, Black, 2 Pack","675.00","B005LFOHNA","GT12-2PK-01","GT12-2PK-01"
"AMAZON_IN1","Nite Ize Original Gear Tie, Reusable Rubber Twist Tie, 18-Inch, Black, 2 Pack, Made in The USA","915.00","B004MMEHOC","GT18-2PK-01","GT18-2PK-01"
"AMAZON_IN1","Nite Ize Gear Tie Cordable, The Orginal Reusable Rubber Twist Tie with Stretch-Loop for Cord Management + Storage, 3-Inch, Black, 4 Pack, Made in The USA","525.00","B01CZC0UMI","GTK3-01-4R7","GTK3-01-4R7"
"AMAZON_IN1","Nite Ize Gear Tie Cordable, The Orginal Reusable Rubber Twist Tie with Stretch-Loop for Cord Management + Storage, 3-Inch, Neon Pink, 4 Pack, Made in The USA","525.00","B01CZC104U","GTK3-35-4R7","GTK3-35-4R7"
"AMAZON_IN1","Nite Ize Accessory Organizer for Universal Smartphones - Retail Packaging - Assortment/Assortment","525.00","B01NBR5FU4","GTK3-A1-4R7","GTK3-A1-4R7"
"AMAZON_IN1","Nite IZE Gear Tie Cordable Twist Tie 6"" - 2 Pack - Black","525.00","B01CHAPSRK","GTK6-01-2R7","GTK6-01-2R7"
"AMAZON_IN1","Nite Ize Gear Tie Cordable, The Orginal Reusable Rubber Twist Tie with Stretch-Loop for Cord Management + Storage, 6-Inch, Bright Blue, 2 Pack, Made in The USA","525.00","B01CZC11TE","GTK6-38-2R7","GTK6-38-2R7"
"AMAZON_IN1","Nite Ize Gear Tie Cordable, The Orginal Reusable Rubber Twist Tie with Stretch-Loop for Cord Management + Storage, 6-Inch, Assorted Colors, 4 Pack, Made in The USA","999.00","B01CZC170C","GTK6-A1-4R7","GTK6-A1-4R7"
"AMAZON_IN1","New-IOGEAR GUC232A USB-A TO DB9-MALE ADAPTER CABLE 16 - IOGGUC232A","3175.00","B000067VB7","GUC232A","GUC232A"
"AMAZON_IN1","IOGEAR USB Type-C to HDMI Adapter (GUC3CHD)","3925.00","B015HTMFV0","GUC3CHD","GUC3CHD"
"AMAZON_IN1","6.5ft USB to Apple30-Pin Cable","1100.00","B00FK10KLS","GUD02","GUD02"
"AMAZON_IN1","IOGEAR GUH285 USB HUB","750.00","B001GUY5PY","GUH2854","GUH2854"
"AMAZON_IN1","IOGEAR 6-Port Super-Speed USB 3.0 Hub, GUH326","7725.00","B00LV8U2NU","GUH326","GUH326"
"AMAZON_IN1","IOGEAR 4-Port VGA Video Splitter and Signal Booster, GVS74","7200.00","B0030V0KS8","GVS74","GVS74"
"AMAZON_IN1","OtterBox Defender Series Samsung Galaxy S5 Case, Frustration-Free Packaging, Black","3499.00","B00IPGVZWS","GVZWS","GVZWS"
"AMAZON_IN1","Otterbox [Commuter Series] Samsung Galaxy S5 Case - Retail Packaging Protective Case for Galaxy S5  - Black","1999.00","B00IPGW2DY","GW2DY","GW2DY"
"AMAZON_IN1","Otterbox Case for Samsung Galaxy S5 S 5 Commuter Series PC + Rubber Black","1999.00","B06XR81SYL","GW2DY-2","GW2DY-2"
"AMAZON_IN1","Otterbox [Defender Series] Samsung Galaxy S5 Case - Retail Packaging Protective Case for Galaxy S5 - Black","3299.00","B00IPGW3LK","GW3LK","GW3LK"
"AMAZON_IN1","Iogear Wireless HDMI Transmitterand Receiver Kit (Black)","49575.00","B00NB2ZRH0","GWHD11","GWHD11"
"AMAZON_IN1","Imago Solid Men's Round Neck Dark Green T-Shirt","399.00","B01N3CYL2V","Grnl","Grnl"
"AMAZON_IN1","Imago Premium Quality Gul Hina Attar for Men & Women Long Lasting 12ml","549.00","B01N4VRTJ3","Gul HinaPrpl grn12ml","Gul HinaPrpl grn12ml"
"AMAZON_IN1","MiLi Power Passion for iPhone, iPad & iPod (Black)","2499.00","B00RBPJRRE","HB-J52 BLACK","HB-J52 BLACK"
"AMAZON_IN1","MiLi Power Passion for iPhone, iPad & iPod (White)","2499.00","B00RBPTVNY","HB-J52 WHITE","HB-J52 WHITE"
"AMAZON_IN1","Agent18 Home Button Stickers for Apple iPhone 5/5S","285.00","B00L1Y16I4","HBS/P1","HBS/P1"
"AMAZON_IN1","MILI DUAL USB PORT CAR CHARGER HC-C24 BLACK WITH 4.8AMP OUTPUT- 2.4AMP X 2- FAST CHARGER","1299.00","B00MTIVIEI","HC-C24-BLACK","HC-C24-BLACK"
"AMAZON_IN1","Mili Smart 4.8 Amp Dual USB Car Charger for All Mobiles & Tablets - Black (Apple iPad/Samsung Tab/Apple iPhone 5 5s 6 6s 6 Plus 6S Plus/Apple iPad Mini)","2499.00","B014UYJLYW","HC-C24-L WITH CABLE-BLACK","HC-C24-L WITH CABLE-BLACK"
"AMAZON_IN1","Mili Power Smart Car Charger 3.4 Amp (White)","1299.00","B00MTIVIQQ","HC-C24-WHITE","HC-C24-WHITE"
"AMAZON_IN1","MILI DUAL USB CAR CHARGER WITH LIGHTENING CABLE - WHITE HC-C24L WITH CABLE - WHITE","2499.00","B01B1WDXDG","HC-C24L WITH CABLE - WHITE","HC-C24L WITH CABLE - WHITE"
"AMAZON_IN1","Galaxy Note 4 Case, Verus [Heavy Drop Protection] Samsung Galaxy Note 4 Case [Thor][Copper Gold] Extra Slim Fit Dual Layer Hard Case - AT&T, Sprint, T-Mobile, International, and Unlocked - Case for Samsung Galaxy Note IV SM-N910S Late 2014 Model","1999.00","B00MHBRRFQ","HD-GN4-CG","HD-GN4-CG"
"AMAZON_IN1","Galaxy Note Edge Case, Verus [Thor][Satin Silver] - [Heavy Duty][Maximum Drop Protection][Slim Fit] - For Samsung Galaxy Note Edge SM-N915 Devices","1999.00","B013PRQI9G","HD-GNE-LS","HD-GNE-LS"
"AMAZON_IN1","iPhone 6 Plus Case, Verus [Thor][Charcoal Black] - [Military Grade Protection][Natural Grip] For Apple iPhone 6 Plus 5.5","1799.00","B01EO2PONW","HD-I6P-CB2","HD-I6P-CB2"
"AMAZON_IN1","iPhone 6 Plus Case, Verus [Thor][Rose Gold] - [Military Grade Protection][Natural Grip] For Apple iPhone 6 Plus 5.5","1799.00","B01EO2PTC8","HD-I6P-RG","HD-I6P-RG"
"AMAZON_IN1","iPhone 6S Plus Case, Verus [Thor][Rose Gold] - [Heavy Duty][Maximum Drop Protection][Slim Fit] - For Apple iPhone 6 Plus and iPhone 6S Plus 5.5"" Devices","1799.00","B015TDEKSU","HD-I6P-RG2","HD-I6P-RG2"
"AMAZON_IN1","Verus Case for Apple iPhone 6 Plus & 6S Plus Thor Military Grade Rose Gold","1799.00","B01N4INZQ9","HD-I6P-RGS","HD-I6P-RGS"
"AMAZON_IN1","iPhone 6 Plus Case, Verus [Thor][Champagne Gold] - [Military Grade Protection][Natural Grip] For Apple iPhone 6 Plus 5.5","1799.00","B01EO2PQW6","HD-I6P-SG","HD-I6P-SG"
"AMAZON_IN1","iPhone 6 Plus Case, Verus [Heavy Drop Protection] iPhone 6 Plus 5.5"" Case [Thor][Champagne Gold]","1899.00","B00NHZYTD4","HD-I6P-SG2","HD-I6P-SG2"
"AMAZON_IN1","Verus VRI6SPTORGD Hard Drop (Thor) iPhone 6/6S Plus Case - Gold","1799.00","B0158SO0WM","HD-I6P-SG3","HD-I6P-SG3"
"AMAZON_IN1","Verus Case for Apple iPhone 6 Plus & 6S Plus Thor Military Grade Champagne Gold","1799.00","B01N5K3P4F","HD-I6P-SGS","HD-I6P-SGS"
"AMAZON_IN1","iPhone 6 Case, Verus [Thor][Charcoal Black] - [Military Grade Drop Protection][Natural Grip] For Apple iPhone 6 4.7","1999.00","B01EO2PYE6","HD-IP6-CB","HD-IP6-CB"
"AMAZON_IN1","iPhone 6S Case, Verus [Thor][Charcoal Black] - [Military Grade Drop Protection][Natural Grip] For Apple iPhone 6 6S 4.7","1999.00","B00KRKJ43W","HD-IP6-CB2","HD-IP6-CB2"
